Stock ID,8:00:00,8:01:00,8:02:00,8:03:00,8:04:00,8:05:00,8:06:00,8:07:00,8:08:00,8:09:00,8:10:00,8:11:00,8:12:00,8:13:00,8:14:00,8:15:00,8:16:00,8:17:00,8:18:00,8:19:00,8:20:00,8:21:00,8:22:00,8:23:00,8:24:00,8:25:00,8:26:00,8:27:00,8:28:00,8:29:00,8:30:00,8:31:00,8:32:00,8:33:00,8:34:00,8:35:00,8:36:00,8:37:00,8:38:00,8:39:00,8:40:00,8:41:00,8:42:00,8:43:00,8:44:00,8:45:00,8:46:00,8:47:00,8:48:00,8:49:00,8:50:00,8:51:00,8:52:00,8:53:00,8:54:00,8:55:00,8:56:00,8:57:00,8:58:00,8:59:00,9:00:00,9:01:00,9:02:00,9:03:00,9:04:00,9:05:00,9:06:00,9:07:00,9:08:00,9:09:00,9:10:00,9:11:00,9:12:00,9:13:00,9:14:00,9:15:00,9:16:00,9:17:00,9:18:00,9:19:00,9:20:00,9:21:00,9:22:00,9:23:00,9:24:00,9:25:00,9:26:00,9:27:00,9:28:00,9:29:00,.9 - <1.1 Ratio,>1.1 - <1.2 Ratio,1.2 - <1.35 Ratio,1.35 - <1.50 Ratio,1.5+ Ratio,.01 - .5 Price,.5 - 1 Price,1 - 2 Price,2 - 3 Price,3 - 5 Price,5 - 10 Price,10 - 14 Price,>14 Price,<1M Vol,1M - <3M Vol,3M - <5M Vol,5M - <10M Vol,10M - 20M Vol,>20M Vol,IsTuesday,IsWednesday,IsThursday,IsFriday,ActualOutcome
705,1.727848101,1.753164557,1.727848101,1.740506329,1.803797468,1.784810127,1.82278481,1.803797468,1.993670886,2.037974684,2,1.981012658,1.974683544,1.981012658,1.949367089,1.96835443,1.962025316,2,1.987341772,2.025316456,2.019050633,2.012658228,1.981012658,2.012658228,1.993670886,2.03164557,2.132911392,2.101265823,2.094936709,2.151898734,2.094936709,2.132911392,2.126582278,2.113924051,2.120253165,2.120253165,2.202531646,2.196202532,2.183544304,2.189873418,2.101265823,2.14556962,2.094936709,2.056962025,2.044240506,2.03164557,2.03164557,2.063291139,2.075759494,2.063291139,2.012658228,2.03164557,2.025316456,1.993670886,2.006329114,1.981012658,1.993670886,2.006329114,2.005949367,2.044303797,2.082278481,2.094936709,2.063291139,2.088607595,2.120126582,2.069620253,2.025316456,2.037974684,1.993670886,1.993670886,2.018987342,2.025316456,2.012658228,1.987341772,2,2.025316456,2.044303797,2.094936709,2.183544304,2.170886076,2.189873418,2.183544304,2.139240506,2.14556962,2.139240506,2.158227848,2.120253165,2.132911392,2.14556962,2.132911392,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
706,1.21484375,1.203125,1.21875,1.20703125,1.21875,1.2109375,1.21484375,1.2109375,1.2109375,1.19921875,1.1953125,1.203125,1.203125,1.20703125,1.21875,1.20703125,1.203125,1.19140625,1.183554688,1.17578125,1.1875,1.171875,1.1953125,1.19140625,1.20703125,1.203125,1.203125,1.18359375,1.1875,1.1875,1.19140625,1.18359375,1.18359375,1.1875,1.18359375,1.1875,1.19140625,1.19140625,1.20703125,1.23046875,1.230351563,1.2265625,1.2421875,1.23046875,1.2109375,1.2265625,1.23046875,1.230429688,1.241445313,1.2421875,1.21875,1.20703125,1.21875,1.2265625,1.21484375,1.195039063,1.1953125,1.1953125,1.191640625,1.192109375,1.191484375,1.192148438,1.203125,1.19140625,1.1953125,1.1953125,1.19921875,1.19921875,1.203125,1.203125,1.20703125,1.20703125,1.208984375,1.2109375,1.211015625,1.203125,1.203125,1.20703125,1.19921875,1.203125,1.19921875,1.203125,1.1953125,1.19140625,1.1875,1.187539063,1.1875,1.17578125,1.18359375,1.20703125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
707,1.595854922,1.507772021,1.538860104,1.549222798,1.544041451,1.518134715,1.507772021,1.544041451,1.528497409,1.533678756,1.507772021,1.502590674,1.502590674,1.518134715,1.492227979,1.497409326,1.481865285,1.492227979,1.466321244,1.455958549,1.466321244,1.492227979,1.487046632,1.487046632,1.471502591,1.476683938,1.481865285,1.481865285,1.487046632,1.497409326,1.497409326,1.502590674,1.533678756,1.538860104,1.523316062,1.554404145,1.569948187,1.54880829,1.554404145,1.569948187,1.575129534,1.575129534,1.556994819,1.569948187,1.590673575,1.595854922,1.590673575,1.575129534,1.580310881,1.580310881,1.575129534,1.564766839,1.544041451,1.549222798,1.559585492,1.538860104,1.549222798,1.601036269,1.606217617,1.616580311,1.626943005,1.663264249,1.699481865,1.663212435,1.678756477,1.730569948,1.652849741,1.67357513,1.652849741,1.70984456,1.678756477,1.67357513,1.67357513,1.694300518,1.67357513,1.699481865,1.699481865,1.720207254,1.761658031,1.766839378,1.756476684,1.761658031,1.751295337,1.725388601,1.740932642,1.74611399,1.715025907,1.71492228,1.751295337,1.715025907,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
708,1.128712871,1.118811881,1.128712871,1.108910891,1.128712871,1.118811881,1.128712871,1.158415842,1.158415842,1.168316832,1.168316832,1.158415842,1.168316832,1.168316832,1.168316832,1.163366337,1.168316832,1.148514851,1.158415842,1.158415842,1.138613861,1.148514851,1.138613861,1.138613861,1.138613861,1.138712871,1.138613861,1.133663366,1.133663366,1.138613861,1.128712871,1.128712871,1.118811881,1.108910891,1.118811881,1.108910891,1.138613861,1.148514851,1.168316832,1.178217822,1.178217822,1.168316832,1.158415842,1.178217822,1.217821782,1.198613861,1.207920792,1.207920792,1.207920792,1.207920792,1.198019802,1.168316832,1.178217822,1.178217822,1.183168317,1.183168317,1.198019802,1.198019802,1.188118812,1.188118812,1.188118812,1.188118812,1.193069307,1.188118812,1.188118812,1.183168317,1.178217822,1.183168317,1.168316832,1.158415842,1.148514851,1.128712871,1.138613861,1.133663366,1.138613861,1.143564356,1.143564356,1.148514851,1.138613861,1.148514851,1.128712871,1.138613861,1.133663366,1.128712871,1.128712871,1.138613861,1.138613861,1.128712871,1.138613861,1.128712871,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
709,1.055214724,1.055214724,1.061656442,1.102607362,1.195705521,1.610429448,1.595092025,1.549079755,1.579754601,1.442177914,1.248619632,1.257668712,1.286042945,1.303680982,1.300613497,1.273006135,1.273006135,1.211503067,1.181134969,1.211656442,1.211656442,1.272852761,1.28696319,1.272852761,1.273006135,1.287883436,1.298159509,1.292484663,1.29708589,1.273006135,1.228527607,1.246932515,1.256748466,1.24095092,1.227147239,1.294478528,1.279601227,1.269325153,1.257668712,1.257668712,1.242331288,1.233435583,1.257668712,1.273006135,1.242331288,1.257515337,1.241564417,1.228527607,1.229294479,1.229447853,1.246625767,1.249693252,1.273006135,1.272239264,1.245398773,1.26809816,1.257668712,1.242331288,1.226993865,1.239417178,1.229447853,1.242331288,1.228527607,1.242177914,1.242177914,1.257361963,1.257055215,1.272239264,1.280368098,1.298159509,1.299233129,1.296779141,1.279601227,1.303374233,1.301840491,1.301533742,1.273006135,1.280674847,1.273006135,1.28006135,1.265030675,1.273006135,1.211656442,1.221165644,1.217791411,1.220858896,1.196319018,1.196319018,1.224539877,1.196319018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
710,1.152777778,1.152777778,1.163888889,1.163888889,1.152777778,1.15275,1.144444444,1.15,1.15,1.152777778,1.147222222,1.144444444,1.152777778,1.144444444,1.152777778,1.302777778,1.144444444,1.144444444,1.144444444,1.141666667,1.138888889,1.138888889,1.127777778,1.116666667,1.094444444,1.1,1.1,1.113888889,1.127777778,1.133333333,1.130555556,1.136111111,1.116666667,1.116666667,1.138888889,1.152777778,1.152777778,1.15,1.144444444,1.136416667,1.144444444,1.144444444,1.138888889,1.138888889,1.138888889,1.138888889,1.138888889,1.138888889,1.141666667,1.141666667,1.144444444,1.158333333,1.155555556,1.152777778,1.147638889,1.152777778,1.155444444,1.155555556,1.161111111,1.158333333,1.16375,1.147222222,1.158333333,1.166666667,1.166666667,1.166666667,1.169444444,1.163888889,1.180555556,1.172222222,1.177777778,1.163888889,1.175,1.186111111,1.177777778,1.172222222,1.172222222,1.163888889,1.158333333,1.158333333,1.161111111,1.163888889,1.163888889,1.163888889,1.161111111,1.166666667,1.166666667,1.163888889,1.161111111,1.152777778,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
711,1.367346939,1.255102041,1.214285714,1.275510204,1.316326531,1.265306122,1.193877551,1.183673469,1.173469388,1.193877551,1.244897959,1.234693878,1.204081633,1.244897959,1.255102041,1.275510204,1.244897959,1.244897959,1.244897959,1.265306122,1.255102041,1.244897959,1.244897959,1.204081633,1.163265306,1.204081633,1.224489796,1.224489796,1.204081633,1.214285714,1.204081633,1.193877551,1.204081633,1.204081633,1.214285714,1.255102041,1.214285714,1.214285714,1.214285714,1.244897959,1.204081633,1.234693878,1.204081633,1.234693878,1.204081633,1.244897959,1.244897959,1.244897959,1.173469388,1.153061224,1.265306122,1.224489796,1.244897959,1.275510204,1.244897959,1.244897959,1.244897959,1.224489796,1.234693878,1.234693878,1.193877551,1.244897959,1.183673469,1.183673469,1.183673469,1.183673469,1.183673469,1.183673469,1.183673469,1.183673469,1.183673469,1.183673469,1.163265306,1.163265306,1.163265306,1.214285714,1.214285714,1.214285714,1.204081633,1.204081633,1.163265306,1.163265306,1.163265306,1.163265306,1.163265306,1.163265306,1.193877551,1.204081633,1.183673469,1.143163265,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
712,1.330827068,1.323308271,1.323308271,1.293233083,1.293233083,1.278195489,1.278195489,1.293233083,1.308270677,1.30075188,1.330827068,1.345864662,1.37593985,1.473684211,1.45112782,1.443609023,1.421052632,1.481203008,1.526315789,1.533834586,1.541353383,1.533834586,1.601503759,1.571428571,1.586466165,1.669172932,1.639097744,1.609022556,1.601503759,1.586466165,1.593984962,1.556390977,1.556390977,1.54887218,1.571428571,1.631578947,1.661654135,1.646616541,1.631578947,1.62406015,1.729323308,1.744360902,1.180451128,1.669172932,1.616541353,1.62406015,1.639097744,1.654135338,1.646616541,1.631578947,1.62406015,1.631578947,1.62406015,1.578947368,1.586466165,1.563909774,1.556390977,1.533834586,1.541353383,1.631578947,1.669172932,1.646616541,1.62406015,1.62406015,1.639097744,1.616541353,1.593984962,1.62406015,1.593984962,1.586466165,1.586466165,1.556390977,1.593984962,1.578947368,1.586466165,1.571428571,1.571428571,1.563909774,1.54887218,1.54887218,1.563909774,1.601503759,1.586466165,1.601503759,1.601503759,1.563909774,1.563909774,1.571428571,1.556390977,1.526315789,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
713,1.186868687,1.161616162,1.206969697,1.199494949,1.171717172,1.181818182,1.176767677,1.191919192,1.202020202,1.196969697,1.196969697,1.207070707,1.196969697,1.186868687,1.186868687,1.186868687,1.191919192,1.186868687,1.186868687,1.060606061,1.166666667,1.176767677,1.176767677,1.186868687,1.181818182,1.176767677,1.176767677,1.181818182,1.166666667,1.181818182,1.171717172,1.156565657,1.146464646,1.141414141,1.151515152,1.146464646,1.146464646,1.151515152,1.156565657,1.156565657,1.156565657,1.156565657,1.151515152,1.154040404,1.156565657,1.156565657,1.161616162,1.151515152,1.166666667,1.166666667,1.176767677,1.191919192,1.191919192,1.196969697,1.207070707,1.196969697,1.176767677,1.176767677,1.186868687,1.171717172,1.181818182,1.176767677,1.156565657,1.166666667,1.166666667,1.156565657,1.156565657,1.141414141,1.141414141,1.136363636,1.106060606,1.121212121,1.111111111,1.090909091,1.090909091,1.101010101,1.111111111,1.111111111,1.121212121,1.116161616,1.121212121,1.111111111,1.101010101,1.111111111,1.116161616,1.121212121,1.121212121,1.126262626,1.116161616,1.131313131,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
714,0.9273356401,0.930449827,0.9238754325,0.9273356401,0.9342560554,0.937716263,0.937716263,0.9342560554,0.937716263,0.9653979239,1.003460208,1.010380623,1.027681661,1.034602076,1.051903114,1.044982699,1.038062284,1.089965398,1.114186851,1.096885813,1.110726644,1.096885813,1.100346021,1.083044983,1.107266436,1.110726644,1.114186851,1.138408304,1.162629758,1.152249135,1.152249135,1.148788927,1.176470588,1.169550173,1.179930796,1.169550173,1.166089965,1.166089965,1.152249135,1.173010381,1.179930796,1.186851211,1.193771626,1.186851211,1.179930796,1.173010381,1.166089965,1.148788927,1.155709343,1.169550173,1.179930796,1.173010381,1.173010381,1.169550173,1.166089965,1.148788927,1.155709343,1.15916955,1.162629758,1.169550173,1.15916955,1.148788927,1.138408304,1.148788927,1.148788927,1.134948097,1.138408304,1.134948097,1.134948097,1.128027682,1.131487889,1.131487889,1.121107266,1.114186851,1.128027682,1.152249135,1.15916955,1.171280277,1.166089965,1.169550173,1.169550173,1.166089965,1.15916955,1.15916955,1.166089965,1.162629758,1.207612457,1.235294118,1.242214533,1.276816609,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
715,1.133333333,1.129411765,1.145098039,1.164705882,1.184313725,1.145098039,1.160784314,1.156823529,1.168627451,1.176470588,1.192156863,1.180392157,1.17254902,1.17254902,1.156862745,1.160784314,1.17254902,1.184313725,1.192156863,1.176470588,1.180392157,1.188235294,1.196078431,1.211764706,1.196078431,1.203921569,1.176470588,1.188235294,1.176470588,1.188235294,1.180392157,1.184313725,1.184313725,1.184313725,1.184313725,1.180392157,1.176470588,1.184313725,1.188235294,1.188235294,1.192156863,1.180392157,1.184313725,1.180392157,1.180392157,1.176470588,1.176470588,1.176470588,1.180392157,1.176470588,1.149019608,1.156862745,1.168627451,1.168627451,1.168627451,1.176470588,1.168627451,1.168627451,1.17254902,1.168627451,1.17254902,1.17254902,1.17254902,1.17254902,1.17254902,1.176470588,1.176470588,1.176470588,1.203921569,1.2,1.192156863,1.196078431,1.188235294,1.196078431,1.196078431,1.196078431,1.192156863,1.192156863,1.184313725,1.184313725,1.192156863,1.192156863,1.188235294,1.168627451,1.187843137,1.183921569,1.176470588,1.17254902,1.17254902,1.160784314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716,1.270440252,1.232704403,1.295597484,1.289308176,1.295597484,1.27672956,1.251572327,1.270440252,1.270440252,1.264150943,1.257861635,1.27672956,1.283018868,1.295597484,1.27672956,1.289308176,1.314465409,1.314465409,1.314465409,1.314465409,1.301886792,1.295597484,1.295597484,1.289308176,1.308176101,1.320754717,1.339622642,1.333333333,1.320754717,1.314465409,1.314465409,1.308176101,1.301886792,1.308176101,1.314465409,1.327044025,1.308176101,1.301886792,1.308176101,1.270440252,1.27672956,1.270440252,1.283018868,1.283018868,1.27672956,1.289308176,1.289308176,1.295597484,1.301886792,1.283018868,1.283018868,1.27672956,1.270440252,1.264150943,1.257861635,1.245283019,1.226415094,1.226415094,1.238993711,1.245283019,1.251572327,1.245283019,1.238993711,1.245283019,1.20754717,1.220125786,1.213836478,1.20754717,1.213836478,1.226415094,1.226415094,1.226415094,1.220125786,1.226415094,1.226415094,1.220125786,1.201257862,1.20754717,1.20754717,1.188679245,1.182389937,1.201257862,1.213836478,1.213836478,1.201257862,1.220125786,1.213836478,1.213836478,1.20754717,1.20754717,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
717,1.900621118,1.677018634,1.686335404,1.658385093,1.701863354,1.708074534,1.763975155,1.801242236,1.708074534,1.621118012,1.677018634,1.698757764,1.692546584,1.701863354,1.751552795,1.698757764,1.655279503,1.661490683,1.667701863,1.670807453,1.670807453,1.633540373,1.677018634,1.652173913,1.680124224,1.686335404,1.701863354,1.748447205,1.723602484,1.738913043,1.751552795,1.739130435,1.739130435,1.726708075,1.667701863,1.683229814,1.652173913,1.661490683,1.670807453,1.677018634,1.661490683,1.701863354,1.708074534,1.751552795,1.801242236,1.807453416,1.791925466,1.745341615,1.829192547,1.863354037,2.093167702,1.816770186,1.795031056,1.822981366,1.770186335,1.692484472,1.701863354,1.677018634,1.645962733,1.645962733,1.586956522,1.586956522,1.583850932,1.652173913,1.664596273,1.673913043,1.677018634,1.677018634,1.680124224,1.698757764,1.704968944,1.686335404,1.661490683,1.676770186,1.614906832,1.636645963,1.614906832,1.642857143,1.657795031,1.661490683,1.711180124,1.717391304,1.683229814,1.655279503,1.642857143,1.677018634,1.677018634,1.701863354,1.664596273,1.649068323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
718,1.378151261,1.373109244,1.371428571,1.373109244,1.373109244,1.371428571,1.371428571,1.373109244,1.374537815,1.373109244,1.371428571,1.373109244,1.374789916,1.374823529,1.374789916,1.376470588,1.376470588,1.376470588,1.374789916,1.374823529,1.376470588,1.376470588,1.376470588,1.374537815,1.371428571,1.371428571,1.369747899,1.371428571,1.371428571,1.368907563,1.369747899,1.368067227,1.368067227,1.369747899,1.369747899,1.369747899,1.368067227,1.368067227,1.364705882,1.364957983,1.368067227,1.369747899,1.369747899,1.369747899,1.368067227,1.368067227,1.368067227,1.368067227,1.368067227,1.368067227,1.366638655,1.369747899,1.369747899,1.369747899,1.368067227,1.369747899,1.369747899,1.368067227,1.369747899,1.371428571,1.373109244,1.373109244,1.371428571,1.371680672,1.374789916,1.373109244,1.373109244,1.373361345,1.374789916,1.374789916,1.374789916,1.374789916,1.368067227,1.373109244,1.378151261,1.374789916,1.373109244,1.371428571,1.373109244,1.371428571,1.368067227,1.372857143,1.373109244,1.373109244,1.371428571,1.369747899,1.37,1.369747899,1.368067227,1.369495798,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
719,1.022610294,1.022610294,1.022610294,1.022610294,1.022610294,1.022610294,1.022610294,1.022610294,1.022610294,1.022610294,1.021691176,1.021691176,1.021691176,1.021691176,1.021691176,1.021691176,1.021691176,1.021691176,1.021691176,1.021691176,1.022610294,1.042279412,1.042279412,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.047794118,1.376838235,1.534926471,1.449448529,1.442463235,1.341911765,1.307720588,1.309926471,1.329227941,1.413235294,1.378676471,1.360294118,1.25,1.290808824,1.25,1.327205882,1.323529412,1.323529412,1.380514706,1.412867647,1.433455882,1.415441176,1.396507353,1.379227941,1.357169118,1.393566176,1.3875,1.378676471,1.374816176,1.376838235,1.360294118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
720,1.136773728,1.082641646,1.172861783,1.168892097,1.15120895,1.147600144,1.172500902,1.172500902,1.17105738,1.168892097,1.169974738,1.17105738,1.165283291,1.16456153,1.163478888,1.149765428,1.146156622,1.17105738,1.153013353,1.145434861,1.133886684,1.154817755,1.142547817,1.154456875,1.144171779,1.133886684,1.133886684,1.1187297,1.095272465,1.1187297,1.1187297,1.137134608,1.143991339,1.143630458,1.146878383,1.137134608,1.136773728,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.1187297,1.095272465,1.12486467,1.12486467,1.12486467,1.12486467,1.12486467,1.132443161,1.133164922,1.133164922,1.11836882,1.126308192,1.125947311,1.125947311,1.125947311,1.125947311,1.125947311,1.15120895,1.147600144,1.124142909,1.124142909,1.168892097,1.154095994,1.160230964,1.160230964,1.160230964,1.165644172,1.175387947,1.175387947,1.212558643,1.223024179,1.180440274,1.173222663,1.154817755,1.198123421,1.19054493,1.181522916,1.19054493,1.154817755,1.172861783,1.172861783,1.172140022,1.162035366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
721,1.194444444,1.222222222,1.222222222,1.212962963,1.222222222,1.259259259,1.305555556,1.324074074,1.351851852,1.333333333,1.398148148,1.416481481,1.398148148,1.416666667,1.453703704,1.481481481,1.435185185,1.435185185,1.425925926,1.37037037,1.37037037,1.37962963,1.351851852,1.407407407,1.435185185,1.398148148,1.416666667,1.388888889,1.388888889,1.37962963,1.37962963,1.37962963,1.37962963,1.388888889,1.37962963,1.37037037,1.333333333,1.333333333,1.324074074,1.296296296,1.287037037,1.277777778,1.268518519,1.296296296,1.277777778,1.277777778,1.268518519,1.268518519,1.268425926,1.331944444,1.268518519,1.268518519,1.268518519,1.277777778,1.231481481,1.25,1.25,1.259259259,1.277777778,1.314814815,1.28712963,1.287037037,1.287037037,1.296296296,1.287037037,1.277777778,1.27787037,1.277685185,1.231481481,1.212962963,1.212962963,1.222222222,1.222222222,1.212962963,1.194444444,1.185185185,1.175925926,1.194444444,1.185185185,1.203703704,1.203703704,1.202314815,1.203703704,1.194444444,1.194444444,1.194351852,1.212962963,1.212962963,1.212962963,1.194444444,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
722,1.346666667,1.254933333,1.262666667,1.232266667,1.254666667,1.253333333,1.224666667,1.220266667,1.206933333,1.214666667,1.218266667,1.213466667,1.211866667,1.206666667,1.206666667,1.24,1.2068,1.186666667,1.184266667,1.177466667,1.224933333,1.193333333,1.226666667,1.196,1.2268,1.2304,1.2268,1.2268,1.233333333,1.232,1.226666667,1.215733333,1.215733333,1.226666667,1.226666667,1.226666667,1.226666667,1.226666667,1.226266667,1.226533333,1.218933333,1.212266667,1.198933333,1.192,1.177333333,1.192,1.212266667,1.192,1.212266667,1.253333333,1.253333333,1.253333333,1.264,1.3228,1.44,1.44,1.426666667,1.373333333,1.320266667,1.312133333,1.307066667,1.3072,1.293733333,1.320266667,1.359466667,1.451333333,1.36,1.373333333,1.36,1.333333333,1.328266667,1.320933333,1.322666667,1.331333333,1.333333333,1.3456,1.36,1.36,1.36,1.36,1.346666667,1.36,1.36,1.358933333,1.333333333,1.3068,1.386666667,1.36,1.372266667,1.4132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
723,1.500543478,1.494565217,1.352173913,1.489673913,1.47173913,1.442934783,1.413586957,1.414673913,1.444021739,1.429891304,1.448913043,1.466847826,1.467391304,1.467391304,1.455978261,1.434782609,1.434782609,1.391847826,1.360869565,1.331521739,1.358695652,1.358695652,1.339673913,1.304891304,1.317934783,1.310869565,1.35326087,1.341304348,1.331521739,1.383695652,1.358695652,1.364130435,1.37173913,1.383695652,1.383152174,1.35,1.358695652,1.364130435,1.369565217,1.369565217,1.331521739,1.354347826,1.321195652,1.319565217,1.310326087,1.347826087,1.31576087,1.328804348,1.324456522,1.316304348,1.322282609,1.317934783,1.31576087,1.310869565,1.27826087,1.273369565,1.29076087,1.294021739,1.295652174,1.283152174,1.304347826,1.331521739,1.330978261,1.402173913,1.385326087,1.323369565,1.347282609,1.320652174,1.320652174,1.320652174,1.315217391,1.309782609,1.298913043,1.304347826,1.289130435,1.298913043,1.267934783,1.27173913,1.250543478,1.25,1.244565217,1.207608696,1.231521739,1.293478261,1.298369565,1.305434783,1.331521739,1.331521739,1.321195652,1.319565217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
724,1.293478261,1.227688787,1.220823799,1.209954233,1.211098398,1.212814645,1.219107551,1.232837529,1.228832952,1.229891304,1.22597254,1.228832952,1.224256293,1.229405034,1.236270023,1.255148741,1.270022883,1.27402746,1.276887872,1.306064073,1.312929062,1.293478261,1.278604119,1.258581236,1.253432494,1.255720824,1.259153318,1.24771167,1.25,1.258009153,1.256864989,1.258581236,1.264874142,1.255234554,1.265446224,1.254004577,1.241418764,1.251716247,1.24771167,1.25,1.250572082,1.246567506,1.235697941,1.229977117,1.239616705,1.23798627,1.235983982,1.235125858,1.224256293,1.229977117,1.229405034,1.238558352,1.239130435,1.235697941,1.258581236,1.267734554,1.24771167,1.266018307,1.271081236,1.264874142,1.267162471,1.256864989,1.263157895,1.2597254,1.255720824,1.258495423,1.263644165,1.258581236,1.258009153,1.579033181,1.686985126,1.279748284,1.292906178,1.301487414,1.306064073,1.298627002,1.299199085,1.298627002,1.299199085,1.307208238,1.291762014,1.263157895,1.268878719,1.282036613,1.270022883,1.276887872,1.280320366,1.279176201,1.275743707,1.280869565,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
725,1.23502994,1.325598802,1.324101796,1.249139222,1.260479042,1.239520958,1.23502994,1.214820359,1.214820359,1.216317365,1.216317365,1.208944611,1.216953593,1.208832335,1.20508982,1.202095808,1.216953593,1.208944611,1.21257485,1.21620509,1.21257485,1.216317365,1.211077844,1.208196108,1.205202096,1.214812874,1.217814371,1.224550898,1.24251497,1.239520958,1.24251497,1.258083832,1.27994012,1.280688623,1.285067365,1.26497006,1.284431138,1.271706587,1.229041916,1.249363772,1.247754491,1.226047904,1.234917665,1.240269461,1.238772455,1.231399701,1.239520958,1.240958084,1.235778443,1.232784431,1.234281437,1.223914671,1.226047904,1.234281437,1.24251497,1.247005988,1.241766467,1.246257485,1.239520958,1.247005988,1.24251497,1.24614521,1.252133234,1.241766467,1.223802395,1.223802395,1.20872006,1.22372006,1.221556886,1.230538922,1.221556886,1.228293413,1.222305389,1.214820359,1.210441617,1.218562874,1.217065868,1.217065868,1.211077844,1.213435629,1.214820359,1.221556886,1.229790419,1.238772455,1.248502994,1.249887725,1.243952096,1.244760479,1.249887725,1.23502994,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
726,1.168292683,1.037560976,1.148780488,1.195121951,1.17804878,1.195121951,1.195121951,1.196585366,1.219512195,1.268292683,1.243902439,1.219512195,1.176585366,1.193170732,1.166829268,1.152195122,1.132195122,1.151219512,1.132195122,1.12195122,1.155121951,1.153658537,1.145365854,1.146341463,1.164878049,1.170243902,1.169756098,1.170243902,1.219512195,1.22097561,1.243902439,1.267317073,1.266829268,1.219512195,1.236585366,1.209268293,1.21902439,1.21902439,1.224390244,1.219512195,1.219512195,1.21902439,1.209268293,1.212195122,1.223902439,1.219512195,1.2,1.215121951,1.201463415,1.208292683,1.194146341,1.151219512,1.145853659,1.146829268,1.158536585,1.170243902,1.170243902,1.170243902,1.19902439,1.170243902,1.170243902,1.170731707,1.187804878,1.171219512,1.170731707,1.171219512,1.171219512,1.171219512,1.171219512,1.170731707,1.171707317,1.193658537,1.192195122,1.192682927,1.192682927,1.192682927,1.170731707,1.191219512,1.191219512,1.170243902,1.187317073,1.171707317,1.165853659,1.185853659,1.165853659,1.171219512,1.170731707,1.165853659,1.166341463,1.166341463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
